test_image,response,resptime
./img_out/final_20_12_7_4/nature_3_r.jpeg,4,28.686909
./img_out/final_20_12_7_4/portrait_9_4.jpeg,1,2.191806
./img_out/final_20_12_7_4/art_6_20.jpeg,2,4.689927
./img_out/final_20_12_7_4/art_9_12.jpeg,2,3.736233
./img_out/final_20_12_7_4/nature_10_7.jpeg,1,1.395104
./img_out/final_20_12_7_4/nautre_9_r.jpeg,4,1.178283
./img_out/final_20_12_7_4/art_5.jpeg,3,5.888736
./img_out/final_20_12_7_4/nature_2_7.jpeg,1,1.333851
./img_out/final_20_12_7_4/portrait_4_r_4.jpeg,1,1.162729
./img_out/final_20_12_7_4/nautre_8_7.jpeg,2,2.110508
./img_out/final_20_12_7_4/nature_3.jpeg,4,5.903342
./img_out/final_20_12_7_4/portrait_8_4.jpeg,1,1.372017
./img_out/final_20_12_7_4/nature_2_r_20.jpeg,2,5.272169
./img_out/final_20_12_7_4/nautre_9_r_20.jpeg,2,4.830855
./img_out/final_20_12_7_4/art_9_r_7.jpeg,1,1.227602
./img_out/final_20_12_7_4/portrait_3_r_12.jpeg,4,7.262694
./img_out/final_20_12_7_4/portrait_1_12.jpeg,5,3.768063
./img_out/final_20_12_7_4/portrait_2_4.jpeg,1,5.302165
./img_out/final_20_12_7_4/portrait_6_r_7.jpeg,1,1.500523
./img_out/final_20_12_7_4/art_3_r_7.jpeg,1,1.39648
./img_out/final_20_12_7_4/nature_1_r_20.jpeg,5,7.675149
./img_out/final_20_12_7_4/nautre_8_r_20.jpeg,4,2.310128
./img_out/final_20_12_7_4/portrait_2_7.jpeg,4,4.625348
./img_out/final_20_12_7_4/portrait_9_r_20.jpeg,4,4.68916
./img_out/final_20_12_7_4/nature_1_r_12.jpeg,3,7.918087
./img_out/final_20_12_7_4/art_9_20.jpeg,3,2.653395
./img_out/final_20_12_7_4/nature_2_4.jpeg,1,1.87935
./img_out/final_20_12_7_4/portrait_10_7.jpeg,2,18.870583
./img_out/final_20_12_7_4/portrait_1_20.jpeg,5,5.368724
./img_out/final_20_12_7_4/art_7_12.jpeg,3,4.333337
./img_out/final_20_12_7_4/portrait_6_12.jpeg,2,4.183611
./img_out/final_20_12_7_4/nature_3_20.jpeg,4,9.013665
./img_out/final_20_12_7_4/nautre_8_r.jpeg,5,5.706813
./img_out/final_20_12_7_4/nature_5_7.jpeg,1,3.752971
./img_out/final_20_12_7_4/portrait_2.jpeg,5,13.768221
./img_out/final_20_12_7_4/nature_7_r_7.jpeg,2,4.82334
./img_out/final_20_12_7_4/portrait_6_4.jpeg,1,0.956178
./img_out/final_20_12_7_4/portrait_8_20.jpeg,4,12.281179
./img_out/final_20_12_7_4/portrait_7_4.jpeg,1,1.357404
./img_out/final_20_12_7_4/art_8_r_7.jpeg,2,3.566512
./img_out/final_20_12_7_4/nature_4_4.jpeg,1,1.10855
./img_out/final_20_12_7_4/art_2_r_20.jpeg,4,3.940392
./img_out/final_20_12_7_4/art_7_r_12.jpeg,2,8.337093
./img_out/final_20_12_7_4/art_1_r_4.jpeg,5,2.53379
./img_out/final_20_12_7_4/nautre_9_12.jpeg,4,4.625537
./img_out/final_20_12_7_4/nature_3_r_20.jpeg,5,4.569428
./img_out/final_20_12_7_4/art_9_r_12.jpeg,4,7.377826
./img_out/final_20_12_7_4/portrait_7_7.jpeg,2,8.652736
./img_out/final_20_12_7_4/nature_6_r.jpeg,5,2.760127
./img_out/final_20_12_7_4/nature_7_4.jpeg,2,11.414749
./img_out/final_20_12_7_4/art_7_20.jpeg,4,3.639504
./img_out/final_20_12_7_4/portrait_5_7.jpeg,1,7.936032
./img_out/final_20_12_7_4/nature_2_r_7.jpeg,1,1.05764
./img_out/final_20_12_7_4/nature_10_4.jpeg,1,0.802232
./img_out/final_20_12_7_4/portrait_2_12.jpeg,4,7.591139
./img_out/final_20_12_7_4/portrait_5_4.jpeg,1,1.316475
./img_out/final_20_12_7_4/art_1_12.jpeg,4,9.229034
./img_out/final_20_12_7_4/nautre_8_4.jpeg,1,1.418898
./img_out/final_20_12_7_4/nature_3_r_4.jpeg,1,0.995356
./img_out/final_20_12_7_4/nature_10.jpeg,3,5.558546
./img_out/final_20_12_7_4/art_5_20.jpeg,4,5.110285
./img_out/final_20_12_7_4/art_10_20.jpeg,2,9.016374
./img_out/final_20_12_7_4/art_2_r_7.jpeg,2,5.544218
./img_out/final_20_12_7_4/portrait_9_20.jpeg,4,11.031636
./img_out/final_20_12_7_4/art_5_4.jpeg,1,1.245158
./img_out/final_20_12_7_4/art_6_7.jpeg,2,1.644837
./img_out/final_20_12_7_4/portrait_2_r_7.jpeg,2,6.364744
./img_out/final_20_12_7_4/portrait_3_r_4.jpeg,1,1.299886
./img_out/final_20_12_7_4/art_4_r_12.jpeg,4,14.560477
./img_out/final_20_12_7_4/portrait_4.jpeg,5,11.34726
./img_out/final_20_12_7_4/portrait_2_r_12.jpeg,3,8.243992
./img_out/final_20_12_7_4/portrait_9_r_7.jpeg,1,3.075401
./img_out/final_20_12_7_4/nature_6_7.jpeg,1,1.351431
./img_out/final_20_12_7_4/art_3_7.jpeg,1,1.138693
./img_out/final_20_12_7_4/portrait_2_r_4.jpeg,1,0.987613
./img_out/final_20_12_7_4/art_10_r_20.jpeg,3,3.555679
./img_out/final_20_12_7_4/art_6_r_7.jpeg,2,2.338668
./img_out/final_20_12_7_4/art_2.jpeg,5,4.992886
./img_out/final_20_12_7_4/nautre_9_4.jpeg,2,1.676099
./img_out/final_20_12_7_4/portrait_3_20.jpeg,4,6.693465
./img_out/final_20_12_7_4/nature_10_r_20.jpeg,4,5.687196
./img_out/final_20_12_7_4/nature_6_r_4.jpeg,1,2.390309
./img_out/final_20_12_7_4/nature_1_r.jpeg,4,9.208349
./img_out/final_20_12_7_4/portrait_9_r_4.jpeg,1,1.610745
./img_out/final_20_12_7_4/portrait_8_r_7.jpeg,1,2.697443
./img_out/final_20_12_7_4/art_7_4.jpeg,1,0.989366
./img_out/final_20_12_7_4/art_4_12.jpeg,5,3.487087
./img_out/final_20_12_7_4/portrait_10_r_12.jpeg,3,4.843287
./img_out/final_20_12_7_4/portrait_3_4.jpeg,1,1.644162
./img_out/final_20_12_7_4/nature_7_r_12.jpeg,4,6.563693
./img_out/final_20_12_7_4/nature_5_r_12.jpeg,2,4.698683
./img_out/final_20_12_7_4/art_1_r_7.jpeg,3,13.775184
./img_out/final_20_12_7_4/portrait_1_r_4.jpeg,1,6.863905
./img_out/final_20_12_7_4/nature_7_12.jpeg,4,2.814765
./img_out/final_20_12_7_4/portrait_6_20.jpeg,5,10.506534
./img_out/final_20_12_7_4/art_10_7.jpeg,2,2.698253
./img_out/final_20_12_7_4/portrait_4_r_12.jpeg,2,1.890809
./img_out/final_20_12_7_4/nature_3_7.jpeg,2,2.463675
./img_out/final_20_12_7_4/art_7_r.jpeg,5,1.872547
./img_out/final_20_12_7_4/portrait_9_r.jpeg,5,2.325077
./img_out/final_20_12_7_4/portrait_10_4.jpeg,1,1.323724
./img_out/final_20_12_7_4/nature_7_20.jpeg,5,6.542552
./img_out/final_20_12_7_4/nature_4_7.jpeg,3,2.845655
./img_out/final_20_12_7_4/art_4_r_20.jpeg,5,1.836739
./img_out/final_20_12_7_4/art_5_r_20.jpeg,3,15.43825
./img_out/final_20_12_7_4/nature_1.jpeg,4,4.061463
./img_out/final_20_12_7_4/nautre_9_r_4.jpeg,1,3.234107
./img_out/final_20_12_7_4/art_7_r_7.jpeg,1,1.212972
./img_out/final_20_12_7_4/portrait_4_12.jpeg,2,2.27944
./img_out/final_20_12_7_4/nature_3_12.jpeg,4,1.655298
./img_out/final_20_12_7_4/art_2_r.jpeg,3,2.448954
./img_out/final_20_12_7_4/portrait_3_r_20.jpeg,5,2.110717
./img_out/final_20_12_7_4/nature_5_r_4.jpeg,1,1.356373
./img_out/final_20_12_7_4/art_6_r_20.jpeg,2,2.635577
./img_out/final_20_12_7_4/portrait_5_r.jpeg,5,2.704898
./img_out/final_20_12_7_4/art_1.jpeg,5,1.249717
./img_out/final_20_12_7_4/portrait_8_7.jpeg,2,1.186516
./img_out/final_20_12_7_4/nature_10_r_12.jpeg,2,1.631529
./img_out/final_20_12_7_4/nature_7_r.jpeg,3,1.942459
./img_out/final_20_12_7_4/portrait_2_20.jpeg,4,4.137182
./img_out/final_20_12_7_4/nature_5_r.jpeg,5,4.762354
./img_out/final_20_12_7_4/art_3_r_4.jpeg,1,1.44815
./img_out/final_20_12_7_4/art_4_4.jpeg,2,3.651606
./img_out/final_20_12_7_4/art_7_r_20.jpeg,3,1.916423
./img_out/final_20_12_7_4/art_2_r_4.jpeg,1,1.93053
./img_out/final_20_12_7_4/portrait_10_r_20.jpeg,4,1.80474
./img_out/final_20_12_7_4/portrait_2_r.jpeg,5,6.127705
./img_out/final_20_12_7_4/portrait_3_r_7.jpeg,2,2.287595
./img_out/final_20_12_7_4/art_10_12.jpeg,2,6.539846
./img_out/final_20_12_7_4/art_8_r_20.jpeg,2,1.808861
./img_out/final_20_12_7_4/portrait_10_20.jpeg,3,4.693585
./img_out/final_20_12_7_4/art_3_4.jpeg,1,0.973869
./img_out/final_20_12_7_4/art_4_r_7.jpeg,3,5.546993
./img_out/final_20_12_7_4/nature_6_r_20.jpeg,4,8.491077
./img_out/final_20_12_7_4/nature_4_r_4.jpeg,1,4.009099
./img_out/final_20_12_7_4/art_9_r_4.jpeg,1,0.863227
./img_out/final_20_12_7_4/art_10_r.jpeg,3,4.588862
./img_out/final_20_12_7_4/nature_7_7.jpeg,2,1.970212
./img_out/final_20_12_7_4/portrait_7_r_12.jpeg,3,5.033304
./img_out/final_20_12_7_4/nature_1_7.jpeg,2,4.310924
./img_out/final_20_12_7_4/portrait_1_r.jpeg,5,5.253007
./img_out/final_20_12_7_4/nature_2.jpeg,5,9.871513
./img_out/final_20_12_7_4/art_9_r.jpeg,5,4.913746
./img_out/final_20_12_7_4/art_4_7.jpeg,5,1.112755
./img_out/final_20_12_7_4/nautre_9_7.jpeg,2,1.469736
./img_out/final_20_12_7_4/portrait_9_r_12.jpeg,2,1.783541
./img_out/final_20_12_7_4/nautre_8_r_12.jpeg,3,2.046227
./img_out/final_20_12_7_4/art_5_r_4.jpeg,1,1.665285
./img_out/final_20_12_7_4/nature_1_20.jpeg,4,9.389567
./img_out/final_20_12_7_4/portrait_5.jpeg,3,21.78044
./img_out/final_20_12_7_4/art_1_7.jpeg,4,4.161772
./img_out/final_20_12_7_4/art_4.jpeg,5,4.594043
./img_out/final_20_12_7_4/portrait_8_r_20.jpeg,3,7.982813
./img_out/final_20_12_7_4/nature_5_r_7.jpeg,2,1.32364
./img_out/final_20_12_7_4/art_1_r.jpeg,5,5.111044
./img_out/final_20_12_7_4/art_3_20.jpeg,2,3.43099
./img_out/final_20_12_7_4/nautre_9_20.jpeg,3,2.382768
./img_out/final_20_12_7_4/art_5_r_12.jpeg,2,1.376098
./img_out/final_20_12_7_4/art_2_7.jpeg,2,5.413952
./img_out/final_20_12_7_4/portrait_6_r_4.jpeg,1,1.497115
./img_out/final_20_12_7_4/portrait_4_r_20.jpeg,2,3.395107
./img_out/final_20_12_7_4/portrait_7.jpeg,4,4.50456
./img_out/final_20_12_7_4/art_8_4.jpeg,2,1.389315
./img_out/final_20_12_7_4/nature_10_r.jpeg,3,2.620009
./img_out/final_20_12_7_4/nature_1_12.jpeg,3,3.208369
./img_out/final_20_12_7_4/art_9.jpeg,4,1.748504
./img_out/final_20_12_7_4/nautre_8_12.jpeg,3,2.912779
./img_out/final_20_12_7_4/nature_10_r_7.jpeg,2,1.673023
./img_out/final_20_12_7_4/art_8.jpeg,3,3.179814
./img_out/final_20_12_7_4/nature_1_r_7.jpeg,3,2.08398
./img_out/final_20_12_7_4/portrait_7_r_4.jpeg,1,1.553262
./img_out/final_20_12_7_4/portrait_3_12.jpeg,3,3.757829
./img_out/final_20_12_7_4/art_5_r.jpeg,3,1.795193
./img_out/final_20_12_7_4/portrait_5_20.jpeg,3,2.69009
./img_out/final_20_12_7_4/portrait_6.jpeg,5,39.792176
./img_out/final_20_12_7_4/nature_2_20.jpeg,3,1.54324
./img_out/final_20_12_7_4/nature_3_4.jpeg,1,1.421367
./img_out/final_20_12_7_4/nautre_9.jpeg,4,4.319022
./img_out/final_20_12_7_4/art_3.jpeg,3,3.657644
./img_out/final_20_12_7_4/portrait_8_12.jpeg,2,2.349778
./img_out/final_20_12_7_4/art_6_r_12.jpeg,3,2.607976
./img_out/final_20_12_7_4/nature_3_r_12.jpeg,4,2.56063
./img_out/final_20_12_7_4/nautre_8_r_4.jpeg,1,1.687178
./img_out/final_20_12_7_4/art_1_4.jpeg,2,2.123823
./img_out/final_20_12_7_4/nature_1_r_4.jpeg,2,3.867908
./img_out/final_20_12_7_4/portrait_6_r.jpeg,4,5.908838
./img_out/final_20_12_7_4/art_10_r_12.jpeg,5,5.370555
./img_out/final_20_12_7_4/nature_5_12.jpeg,2,1.708697
./img_out/final_20_12_7_4/portrait_2_r_20.jpeg,3,4.077006
./img_out/final_20_12_7_4/art_6.jpeg,3,6.216539
./img_out/final_20_12_7_4/nature_2_r_4.jpeg,1,1.333942
./img_out/final_20_12_7_4/art_5_7.jpeg,1,1.760104
./img_out/final_20_12_7_4/nature_5_r_20.jpeg,4,3.537575
./img_out/final_20_12_7_4/art_7_r_4.jpeg,1,1.366792
./img_out/final_20_12_7_4/nature_6_4.jpeg,1,0.961709
./img_out/final_20_12_7_4/art_1_r_12.jpeg,4,1.979655
./img_out/final_20_12_7_4/nature_1_4.jpeg,1,2.655554
./img_out/final_20_12_7_4/portrait_10_12.jpeg,2,1.782596
./img_out/final_20_12_7_4/nautre_9_r_7.jpeg,1,4.543254
./img_out/final_20_12_7_4/nature_2_r_12.jpeg,1,1.172606
./img_out/final_20_12_7_4/art_8_r_4.jpeg,2,6.688248
./img_out/final_20_12_7_4/portrait_10.jpeg,4,6.187784
./img_out/final_20_12_7_4/portrait_5_r_4.jpeg,1,3.123858
./img_out/final_20_12_7_4/nature_4_20.jpeg,3,9.727026
./img_out/final_20_12_7_4/art_3_r.jpeg,3,2.317578
./img_out/final_20_12_7_4/portrait_10_r.jpeg,4,1.726634
./img_out/final_20_12_7_4/nautre_9_r_12.jpeg,2,2.250204
./img_out/final_20_12_7_4/nature_4_r_20.jpeg,4,1.947829
./img_out/final_20_12_7_4/art_3_12.jpeg,1,1.404937
./img_out/final_20_12_7_4/nature_2_r.jpeg,4,1.343571
./img_out/final_20_12_7_4/art_4_r_4.jpeg,2,2.087101
./img_out/final_20_12_7_4/portrait_6_r_12.jpeg,2,1.917169
./img_out/final_20_12_7_4/art_8_20.jpeg,2,2.982198
./img_out/final_20_12_7_4/portrait_1_r_20.jpeg,5,2.210176
./img_out/final_20_12_7_4/portrait_10_r_7.jpeg,2,1.477337
./img_out/final_20_12_7_4/art_1_r_20.jpeg,5,1.881081
./img_out/final_20_12_7_4/portrait_4_20.jpeg,2,1.433939
./img_out/final_20_12_7_4/portrait_1_4.jpeg,1,1.230913
./img_out/final_20_12_7_4/art_7_7.jpeg,1,1.330214
./img_out/final_20_12_7_4/portrait_7_r_20.jpeg,4,3.016833
./img_out/final_20_12_7_4/nature_7.jpeg,5,1.786396
./img_out/final_20_12_7_4/art_3_r_20.jpeg,2,7.047452
./img_out/final_20_12_7_4/art_8_r.jpeg,4,4.437482
./img_out/final_20_12_7_4/art_10_4.jpeg,1,1.373607
./img_out/final_20_12_7_4/portrait_1_7.jpeg,2,2.507998
./img_out/final_20_12_7_4/portrait_4_7.jpeg,1,1.337753
./img_out/final_20_12_7_4/nature_6_20.jpeg,4,2.64227
./img_out/final_20_12_7_4/art_4_r.jpeg,4,2.042385
./img_out/final_20_12_7_4/nature_10_12.jpeg,3,3.662856
./img_out/final_20_12_7_4/nature_5.jpeg,5,4.831265
./img_out/final_20_12_7_4/art_2_4.jpeg,1,2.378499
./img_out/final_20_12_7_4/portrait_7_r_7.jpeg,1,3.767546
./img_out/final_20_12_7_4/art_6_4.jpeg,1,1.389426
./img_out/final_20_12_7_4/art_8_12.jpeg,2,1.516491
./img_out/final_20_12_7_4/nautre_8_20.jpeg,4,5.631652
./img_out/final_20_12_7_4/nature_4_12.jpeg,4,4.078067
./img_out/final_20_12_7_4/nature_6.jpeg,5,2.305963
./img_out/final_20_12_7_4/portrait_3.jpeg,5,3.253864
./img_out/final_20_12_7_4/portrait_8.jpeg,5,1.311217
./img_out/final_20_12_7_4/art_10_r_4.jpeg,1,1.136258
./img_out/final_20_12_7_4/nautre_8_r_7.jpeg,2,1.598531
./img_out/final_20_12_7_4/art_7.jpeg,5,1.475642
./img_out/final_20_12_7_4/art_6_r_4.jpeg,2,2.764835
./img_out/final_20_12_7_4/portrait_3_7.jpeg,1,2.289008
./img_out/final_20_12_7_4/art_2_r_12.jpeg,5,4.856611
./img_out/final_20_12_7_4/nature_5_4.jpeg,1,1.190026
./img_out/final_20_12_7_4/nature_7_r_4.jpeg,1,1.048866
./img_out/final_20_12_7_4/portrait_5_r_20.jpeg,4,2.185884
./img_out/final_20_12_7_4/nature_3_r_7.jpeg,2,2.338455
./img_out/final_20_12_7_4/portrait_6_r_20.jpeg,5,3.625679
./img_out/final_20_12_7_4/portrait_7_r.jpeg,5,0.9593
./img_out/final_20_12_7_4/nature_4_r_7.jpeg,4,3.874185
./img_out/final_20_12_7_4/nature_10_r_4.jpeg,1,1.298359
./img_out/final_20_12_7_4/art_8_r_12.jpeg,1,1.651593
./img_out/final_20_12_7_4/portrait_10_r_4.jpeg,1,0.737307
./img_out/final_20_12_7_4/art_2_20.jpeg,3,4.142188
./img_out/final_20_12_7_4/portrait_5_12.jpeg,2,2.240325
./img_out/final_20_12_7_4/portrait_4_r_7.jpeg,1,0.843482
./img_out/final_20_12_7_4/portrait_3_r.jpeg,5,1.308285
./img_out/final_20_12_7_4/art_9_4.jpeg,1,2.123471
./img_out/final_20_12_7_4/portrait_8_r.jpeg,5,1.377448
./img_out/final_20_12_7_4/art_10.jpeg,3,3.792333
./img_out/final_20_12_7_4/portrait_1_r_12.jpeg,5,1.215233
./img_out/final_20_12_7_4/art_1_20.jpeg,5,6.718443
./img_out/final_20_12_7_4/art_3_r_12.jpeg,2,2.403492
./img_out/final_20_12_7_4/portrait_4_r.jpeg,4,2.352965
./img_out/final_20_12_7_4/portrait_1_r_7.jpeg,2,1.213002
./img_out/final_20_12_7_4/art_10_r_7.jpeg,1,5.49081
./img_out/final_20_12_7_4/art_5_12.jpeg,1,0.898776
./img_out/final_20_12_7_4/portrait_9_12.jpeg,2,1.846419
./img_out/final_20_12_7_4/art_9_r_20.jpeg,4,2.10772
./img_out/final_20_12_7_4/portrait_7_12.jpeg,2,1.271518
./img_out/final_20_12_7_4/portrait_5_r_12.jpeg,2,1.944128
./img_out/final_20_12_7_4/art_5_r_7.jpeg,2,2.003023
./img_out/final_20_12_7_4/portrait_6_7.jpeg,1,1.07899
./img_out/final_20_12_7_4/art_6_r.jpeg,3,4.117153
./img_out/final_20_12_7_4/portrait_4_4.jpeg,1,1.159929
./img_out/final_20_12_7_4/portrait_9.jpeg,4,4.90285
./img_out/final_20_12_7_4/nature_6_12.jpeg,2,1.745058
./img_out/final_20_12_7_4/nature_2_12.jpeg,1,1.262853
./img_out/final_20_12_7_4/art_8_7.jpeg,2,1.129773
./img_out/final_20_12_7_4/nature_10_20.jpeg,4,1.833792
./img_out/final_20_12_7_4/art_2_12.jpeg,3,2.49801
./img_out/final_20_12_7_4/nature_4.jpeg,4,1.383799
./img_out/final_20_12_7_4/portrait_8_r_4.jpeg,1,2.06456
./img_out/final_20_12_7_4/art_9_7.jpeg,1,1.428814
./img_out/final_20_12_7_4/portrait_7_20.jpeg,3,3.626085
./img_out/final_20_12_7_4/nature_5_20.jpeg,2,1.856652
./img_out/final_20_12_7_4/art_6_12.jpeg,2,1.89505
./img_out/final_20_12_7_4/portrait_8_r_12.jpeg,2,1.966622
./img_out/final_20_12_7_4/nautre_8.jpeg,3,1.423761
./img_out/final_20_12_7_4/nature_6_r_12.jpeg,2,2.867631
./img_out/final_20_12_7_4/nature_4_r.jpeg,3,2.60975
./img_out/final_20_12_7_4/portrait_5_r_7.jpeg,1,1.751847
./img_out/final_20_12_7_4/portrait_1.jpeg,5,2.565302
./img_out/final_20_12_7_4/art_4_20.jpeg,4,3.437327
./img_out/final_20_12_7_4/portrait_9_7.jpeg,1,1.586985
./img_out/final_20_12_7_4/nature_6_r_7.jpeg,1,1.002281
./img_out/final_20_12_7_4/nature_7_r_20.jpeg,5,6.619707
./img_out/final_20_12_7_4/nature_4_r_12.jpeg,4,1.375709
